"mu","ar1","ar2","ar3","ma1","omega","alpha1","beta1","beta2","gamma1","skew","shape"
-6.5448072701156e-05,-0.637197209248937,-0.125613521065683,-0.0537257667661545,0.509694652111815,-0.141239717524081,-0.0893408496774704,0.364589322334409,0.621412060009292,0.310952432942669,0.949226874811061,2.36037130427943
