"mu","ar1","ar2","ar3","ma1","omega","alpha1","beta1","beta2","gamma1","skew","shape"
-4.19953837987267e-05,-0.537005479856204,-0.105747558507559,-0.0499896393252919,0.425603155010625,-0.227344680166297,-0.0778090969961458,0.341811176928144,0.634020763594563,0.263836603599564,0.949281156500708,2.30068561327145
